IJIMAI 5 2019|https://dblp.org/db/journals/ijimai/ijimai5.html
J. Ambient Intelligence and Humanized Computing 10 2019|https://dblp.org/db/journals/jaihc/jaihc10.html
Sensors 19 2019|https://dblp.org/db/journals/sensors/sensors19.html
SUZA 2019|https://dblp.org/db/conf/ifip3-4/suza2019.html
EDUCON 2018|https://dblp.org/db/conf/educon/educon2018.html
IEEE Access 5 2017|https://dblp.org/db/journals/access/access5.html
I. J. Medical Informatics 107 2017|https://dblp.org/db/journals/ijmi/ijmi107.html
Computer Standards & Interfaces 48 2016|https://dblp.org/db/journals/csi/csi48.html
FSDM 2016|https://dblp.org/db/conf/fsdm/fsdm2016.html
Interacción 2016|https://dblp.org/db/conf/interaccion/interaccion2016.html
IJIMAI 3 2015|https://dblp.org/db/journals/ijimai/ijimai3.html
J. UCS 21 2015|https://dblp.org/db/journals/jucs/jucs21.html
IJIMAI 2 2014|https://dblp.org/db/journals/ijimai/ijimai2.html
DeLFI 2014|https://dblp.org/db/conf/delfi/delfi2014.html
ICALT 2014|https://dblp.org/db/conf/icalt/icalt2014.html
Interacción 2014|https://dblp.org/db/conf/interaccion/interaccion2014.html
Computers & Education 58 2012|https://dblp.org/db/journals/ce/ce58.html
EC-TEL 2011|https://dblp.org/db/conf/ectel/ectel2011.html
FIE 2011|https://dblp.org/db/conf/fie/fie2011.html
WCIT 2011|https://dblp.org/db/journals/procedia/procedia3.html
EC-TEL 2010|https://dblp.org/db/conf/ectel/ectel2010.html
LWA 2010|https://dblp.org/db/conf/lwa/lwa2010.html
RecSysTEL@RecSys 2010|https://dblp.org/db/conf/recsys/recsystel2010.html
Computers in Human Behavior 24 2008|https://dblp.org/db/journals/chb/chb24.html
Inteligencia Artificial, Revista Iberoamericana de Inteligencia Artificial 11 2007|https://dblp.org/db/journals/aepia/aepia11.html
Computers in Human Behavior 23 2007|https://dblp.org/db/journals/chb/chb23.html
IJLT 3 2007|https://dblp.org/db/journals/ijlt/ijlt3.html
Interactive Learning Environments 15 2007|https://dblp.org/db/journals/ile/ile15.html
J. UCS 13 2007|https://dblp.org/db/journals/jucs/jucs13.html
EC-TEL (Posters) 2007|https://dblp.org/db/conf/ectel/posters2007.html
EC-TEL 2007|https://dblp.org/db/conf/ectel/ectel2007.html
ICWL 2007|https://dblp.org/db/conf/icwl/icwl2007.html
IJWBC 2 2006|https://dblp.org/db/journals/ijwbc/ijwbc2.html
EC-TEL Workshops 2006|https://dblp.org/db/conf/ectel/ectel2006w.html
ICALT 2006|https://dblp.org/db/conf/icalt/icalt2006.html
Interactive Learning Environments 13 2005|https://dblp.org/db/journals/ile/ile13.html
J. Comp. Assisted Learning 21 2005|https://dblp.org/db/journals/jcal/jcal21.html
Int. J. Inf. Sec. 18 2019|https://dblp.org/db/journals/ijisec/ijisec18.html
IJCNN 2019|https://dblp.org/db/conf/ijcnn/ijcnn2019.html
ICSSP 2019|https://dblp.org/db/conf/ispw/icssp2019.html
WETICE 2019|https://dblp.org/db/conf/wetice/wetice2019.html
JIKM 17 2018|https://dblp.org/db/journals/jikm/jikm17.html
FUZZ-IEEE 2018|https://dblp.org/db/conf/fuzzIEEE/fuzzIEEE2018.html
ICSOFT 2018|https://dblp.org/db/conf/icsoft/icsoft2018.html
IJCNN 2018|https://dblp.org/db/conf/ijcnn/ijcnn2018.html
ICSOFT 2017|https://dblp.org/db/conf/icsoft/icsoft2017.html
ICSOFT (Selected Papers) 2017|https://dblp.org/db/conf/icsoft/icsoft2017s.html
WIMS 2017|https://dblp.org/db/conf/wims/wims2017.html
Inf. Syst. 62 2016|https://dblp.org/db/journals/is/is62.html
Journal of Software: Evolution and Process 28 2016|https://dblp.org/db/journals/smr/smr28.html
CANDAR 2016|https://dblp.org/db/conf/ic-nc/candar2016.html
ICSOFT-PT 2016|https://dblp.org/db/conf/icsoft/icsoft2016-2.html
PST 2016|https://dblp.org/db/conf/pst/pst2016.html
IEEE Trans. Services Computing 8 2015|https://dblp.org/db/journals/tsc/tsc8.html
EOMAS@CAiSE 2015|https://dblp.org/db/conf/caise/eomas2015.html
CAiSE Forum 2015|https://dblp.org/db/conf/caise/caisefo2015.html
ICSOFT-PT 2015|https://dblp.org/db/conf/icsoft/icsoft2015pt.html
ICSOFT (Selected Papers) 2015|https://dblp.org/db/conf/icsoft/icsoft2015s.html
Empirical Software Engineering 19 2014|https://dblp.org/db/journals/ese/ese19.html
Journal of Software: Evolution and Process 26 2014|https://dblp.org/db/journals/smr/smr26.html
Business Process Management Workshops 2014|https://dblp.org/db/conf/bpm/bpmw2014.html
CIDM 2014|https://dblp.org/db/conf/cidm/cidm2014.html
RuleML 2014|https://dblp.org/db/conf/ruleml/ruleml2014.html
SAC 2014|https://dblp.org/db/conf/sac/sac2014.html
Journal of Software: Evolution and Process 25 2013|https://dblp.org/db/journals/smr/smr25.html
ICSOFT 2013|https://dblp.org/db/conf/icsoft/icsoft2013.html
OTM Conferences 2013|https://dblp.org/db/conf/otm/otm2013.html
OTM Workshops 2013|https://dblp.org/db/conf/otm/otm2013-w.html
WCRE 2013|https://dblp.org/db/conf/wcre/wcre2013.html
WSE 2013|https://dblp.org/db/conf/wse/wse2013.html
IEEE Congress on Evolutionary Computation 2012|https://dblp.org/db/conf/cec/cec2012.html
EDOC Workshops 2012|https://dblp.org/db/conf/edoc/edoc2012w.html
ICSOFT 2012|https://dblp.org/db/conf/icsoft/icsoft2012.html
WIDM 2012|https://dblp.org/db/conf/widm/widm2012.html
WSE 2012|https://dblp.org/db/conf/wse/wse2012.html
MSR 2011|https://dblp.org/db/conf/msr/msr2011.html
WSE 2010|https://dblp.org/db/conf/wse/wse2010.html
JIKM 8 2009|https://dblp.org/db/journals/jikm/jikm8.html
ICDS 2009|https://dblp.org/db/conf/icds/icds2009.html
JIKM 7 2008|https://dblp.org/db/journals/jikm/jikm7.html
PROFES 2008|https://dblp.org/db/conf/profes/profes2008.html
ICSOFT/ENASE (Selected Papers) 2007|https://dblp.org/db/conf/icsoft/icsoft2007s.html
Applied Mathematics and Computation 318 2018|https://dblp.org/db/journals/amc/amc318.html
IJUC 14 2018|https://dblp.org/db/journals/ijuc/ijuc14.html
SSCI 2018|https://dblp.org/db/conf/ssci/ssci2018.html
CoRR abs/1808.00738 2018|https://dblp.org/db/journals/corr/corr1808.html
Sensors 16 2016|https://dblp.org/db/journals/sensors/sensors16.html
CEC 2016|https://dblp.org/db/conf/cec/cec2016.html
Recent Advances in Computational Intelligence in Defense and Security 2016|https://dblp.org/db/series/sci/sci621.html
Expert Syst. Appl. 40 2013|https://dblp.org/db/journals/eswa/eswa40.html
IEEE Trans. Industrial Informatics 9 2013|https://dblp.org/db/journals/tii/tii9.html
Intelligent Decision Technologies 6 2012|https://dblp.org/db/journals/idt/idt6.html
Appl. Soft Comput. 11 2011|https://dblp.org/db/journals/asc/asc11.html
